ISO2,ISO3,country,year,month,day,deaths
AL,ALB,Albania,2021,11,12,2975
AL,ALB,Albania,2021,11,13,2978
AL,ALB,Albania,2021,11,14,2983
AL,ALB,Albania,2021,11,15,2986
AL,ALB,Albania,2021,11,16,2990
AL,ALB,Albania,2021,11,17,2997
AL,ALB,Albania,2021,11,18,3004
AL,ALB,Albania,2021,11,19,3014
AL,ALB,Albania,2021,11,20,3022
AL,ALB,Albania,2021,11,21,3029
AL,ALB,Albania,2021,11,22,3035
AL,ALB,Albania,2021,11,23,3040
AL,ALB,Albania,2021,11,24,3049
AL,ALB,Albania,2021,11,25,3053
AL,ALB,Albania,2021,11,26,3063
AL,ALB,Albania,2021,11,27,3068
AL,ALB,Albania,2021,11,28,3077
AL,ALB,Albania,2021,11,29,3085
AL,ALB,Albania,2021,11,30,3089
AL,ALB,Albania,2021,12,1,3092
AL,ALB,Albania,2021,12,2,3096
AL,ALB,Albania,2021,12,3,3101
AL,ALB,Albania,2021,12,4,3104
AL,ALB,Albania,2021,12,5,3108
AL,ALB,Albania,2021,12,6,3109
AL,ALB,Albania,2021,12,7,3110
AL,ALB,Albania,2021,12,8,3115
AL,ALB,Albania,2021,12,9,3122
AL,ALB,Albania,2021,12,10,3126
AL,ALB,Albania,2021,12,11,3128
AL,ALB,Albania,2021,12,12,3130
AL,ALB,Albania,2021,12,13,3132
AL,ALB,Albania,2021,12,14,3134
AL,ALB,Albania,2021,12,15,3140
AL,ALB,Albania,2021,12,16,3144
AL,ALB,Albania,2021,12,17,3152
AL,ALB,Albania,2021,12,18,3156
AL,ALB,Albania,2021,12,19,3158
AL,ALB,Albania,2021,12,20,3161
AL,ALB,Albania,2021,12,21,3166
AL,ALB,Albania,2021,12,22,3172
AL,ALB,Albania,2021,12,23,3178
AL,ALB,Albania,2021,12,24,3180
AL,ALB,Albania,2021,12,25,3181
AL,ALB,Albania,2021,12,26,3187
AL,ALB,Albania,2021,12,27,3189
AL,ALB,Albania,2021,12,28,3194
AL,ALB,Albania,2021,12,29,3201
AL,ALB,Albania,2021,12,30,3207
AL,ALB,Albania,2021,12,31,3212
AL,ALB,Albania,2022,1,1,3215
AL,ALB,Albania,2022,1,2,3217
AL,ALB,Albania,2022,1,3,3218
AL,ALB,Albania,2022,1,4,3220
AL,ALB,Albania,2022,1,5,3222
AL,ALB,Albania,2022,1,6,3224
AL,ALB,Albania,2022,1,7,3228
AL,ALB,Albania,2022,1,8,3233
AL,ALB,Albania,2022,1,9,3233
AL,ALB,Albania,2022,1,10,3237
AL,ALB,Albania,2022,1,11,3240
AL,ALB,Albania,2022,1,12,3241
AL,ALB,Albania,2022,1,13,3247
AL,ALB,Albania,2022,1,14,3253
AL,ALB,Albania,2022,1,15,3255
AL,ALB,Albania,2022,1,16,3262
AL,ALB,Albania,2022,1,17,3265
AL,ALB,Albania,2022,1,18,3269
AL,ALB,Albania,2022,1,19,3271
AL,ALB,Albania,2022,1,20,3277
AL,ALB,Albania,2022,1,21,3283
AL,ALB,Albania,2022,1,22,3286
AL,ALB,Albania,2022,1,23,3292
AL,ALB,Albania,2022,1,24,3297
AL,ALB,Albania,2022,1,25,3305
AL,ALB,Albania,2022,1,26,3312
AL,ALB,Albania,2022,1,27,3317
AL,ALB,Albania,2022,1,28,3323
AL,ALB,Albania,2022,1,29,3329
AL,ALB,Albania,2022,1,30,3334
AL,ALB,Albania,2022,1,31,3337
AL,ALB,Albania,2022,2,1,3342
AL,ALB,Albania,2022,2,2,3346
AL,ALB,Albania,2022,2,3,3353
AL,ALB,Albania,2022,2,4,3362
AL,ALB,Albania,2022,2,5,3369
AL,ALB,Albania,2022,2,6,3371
AL,ALB,Albania,2022,2,7,3376
AL,ALB,Albania,2022,2,8,3380
AL,ALB,Albania,2022,2,9,3387
AL,ALB,Albania,2022,2,10,3393
AL,ALB,Albania,2022,2,11,3399
AL,ALB,Albania,2022,2,12,3402
AL,ALB,Albania,2022,2,13,3407
AL,ALB,Albania,2022,2,14,3410
AL,ALB,Albania,2022,2,15,3414
AL,ALB,Albania,2022,2,16,3420
AL,ALB,Albania,2022,2,17,3423
AL,ALB,Albania,2022,2,18,3430
AL,ALB,Albania,2022,2,19,3432
AL,ALB,Albania,2022,2,20,3433
AL,ALB,Albania,2022,2,21,3438
AL,ALB,Albania,2022,2,22,3445
AL,ALB,Albania,2022,2,23,3451
AL,ALB,Albania,2022,2,24,3453
AL,ALB,Albania,2022,2,25,3457
AL,ALB,Albania,2022,2,26,3458
AL,ALB,Albania,2022,2,27,3460
AL,ALB,Albania,2022,2,28,3462
AL,ALB,Albania,2022,3,1,3464
AL,ALB,Albania,2022,3,2,3469
AL,ALB,Albania,2022,3,3,3472
AL,ALB,Albania,2022,3,4,3474
AL,ALB,Albania,2022,3,5,3476
AL,ALB,Albania,2022,3,6,3478
AL,ALB,Albania,2022,3,7,3479
AL,ALB,Albania,2022,3,8,3482
AL,ALB,Albania,2022,3,9,3483
AL,ALB,Albania,2022,3,10,3483
AL,ALB,Albania,2022,3,11,3483
AL,ALB,Albania,2022,3,12,3484
AL,ALB,Albania,2022,3,13,3485
AL,ALB,Albania,2022,3,14,3485
AL,ALB,Albania,2022,3,15,3485
AL,ALB,Albania,2022,3,16,3485
AL,ALB,Albania,2022,3,17,3486
AL,ALB,Albania,2022,3,18,3487
AL,ALB,Albania,2022,3,19,3487
AL,ALB,Albania,2022,3,20,3487
AL,ALB,Albania,2022,3,21,3487
AL,ALB,Albania,2022,3,22,3487
AL,ALB,Albania,2022,3,23,3488
AL,ALB,Albania,2022,3,24,3489
AL,ALB,Albania,2022,3,25,3489
AL,ALB,Albania,2022,3,26,3489
AL,ALB,Albania,2022,3,27,3490
AL,ALB,Albania,2022,3,28,3491
AL,ALB,Albania,2022,3,29,3491
AL,ALB,Albania,2022,3,30,3492
AL,ALB,Albania,2022,3,31,3492
AL,ALB,Albania,2022,4,1,3492
AL,ALB,Albania,2022,4,2,3492
AL,ALB,Albania,2022,4,3,3492
AL,ALB,Albania,2022,4,4,3492
AL,ALB,Albania,2022,4,5,3492
AL,ALB,Albania,2022,4,6,3492
AL,ALB,Albania,2022,4,7,3492
AL,ALB,Albania,2022,4,8,3492
AL,ALB,Albania,2022,4,9,3492
AL,ALB,Albania,2022,4,10,3492
AL,ALB,Albania,2022,4,11,3492
AL,ALB,Albania,2022,4,12,3492
AL,ALB,Albania,2022,4,13,3493
AL,ALB,Albania,2022,4,14,3494
AL,ALB,Albania,2022,4,15,3494
AL,ALB,Albania,2022,4,16,3494
AL,ALB,Albania,2022,4,17,3495
AL,ALB,Albania,2022,4,18,3495
AL,ALB,Albania,2022,4,19,3496
AL,ALB,Albania,2022,4,20,3496
AL,ALB,Albania,2022,4,21,3496
AL,ALB,Albania,2022,4,22,3496
AL,ALB,Albania,2022,4,23,3496
AL,ALB,Albania,2022,4,24,3496
AL,ALB,Albania,2022,4,25,3496
AL,ALB,Albania,2022,4,26,3496
AL,ALB,Albania,2022,4,27,3496
AL,ALB,Albania,2022,4,28,3496
AL,ALB,Albania,2022,4,29,3496
AL,ALB,Albania,2022,4,30,3496
AL,ALB,Albania,2022,5,1,3496
AL,ALB,Albania,2022,5,2,3496
AL,ALB,Albania,2022,5,3,3496
AL,ALB,Albania,2022,5,4,3496
AL,ALB,Albania,2022,5,5,3496
AL,ALB,Albania,2022,5,6,3496
AL,ALB,Albania,2022,5,7,3496
AL,ALB,Albania,2022,5,8,3496
AL,ALB,Albania,2022,5,9,3496
AL,ALB,Albania,2022,5,10,3496
AL,ALB,Albania,2022,5,11,3497
AL,ALB,Albania,2022,5,12,3497
AL,ALB,Albania,2022,5,13,3497
AL,ALB,Albania,2022,5,14,3497
AL,ALB,Albania,2022,5,15,3497
AL,ALB,Albania,2022,5,16,3497
AL,ALB,Albania,2022,5,17,3497
AL,ALB,Albania,2022,5,18,3497
AL,ALB,Albania,2022,5,19,3497
AL,ALB,Albania,2022,5,20,3497
AL,ALB,Albania,2022,5,21,3497
AL,ALB,Albania,2022,5,22,3497
AL,ALB,Albania,2022,5,23,3497
AL,ALB,Albania,2022,5,24,3497
AL,ALB,Albania,2022,5,25,3497
AL,ALB,Albania,2022,5,26,3497
AL,ALB,Albania,2022,5,27,3497
AL,ALB,Albania,2022,5,28,3497
AL,ALB,Albania,2022,5,29,3497
AL,ALB,Albania,2022,5,30,3497
AL,ALB,Albania,2022,5,31,3497
AL,ALB,Albania,2022,6,1,3497
AL,ALB,Albania,2022,6,2,3497
AL,ALB,Albania,2022,6,3,3497
AL,ALB,Albania,2022,6,4,3497
AL,ALB,Albania,2022,6,5,3497
AL,ALB,Albania,2022,6,6,3497
AL,ALB,Albania,2022,6,7,3497
AL,ALB,Albania,2022,6,8,3497
AL,ALB,Albania,2022,6,9,3497
AL,ALB,Albania,2022,6,10,3497
AL,ALB,Albania,2022,6,11,3497
AL,ALB,Albania,2022,6,12,3497
AL,ALB,Albania,2022,6,13,3497
AL,ALB,Albania,2022,6,14,3497
AL,ALB,Albania,2022,6,15,3497
AL,ALB,Albania,2022,6,16,3497
AL,ALB,Albania,2022,6,17,3497
AL,ALB,Albania,2022,6,18,3497
AL,ALB,Albania,2022,6,19,3497
AL,ALB,Albania,2022,6,20,3497
AL,ALB,Albania,2022,6,21,3497
AL,ALB,Albania,2022,6,22,3497
AL,ALB,Albania,2022,6,23,3497
AL,ALB,Albania,2022,6,24,3497
AL,ALB,Albania,2022,6,25,3497
AL,ALB,Albania,2022,6,26,3497
AL,ALB,Albania,2022,6,27,3497
AL,ALB,Albania,2022,6,28,3497
AL,ALB,Albania,2022,6,29,3497
AL,ALB,Albania,2022,6,30,3498
AL,ALB,Albania,2022,7,1,3499
AL,ALB,Albania,2022,7,2,3499
AL,ALB,Albania,2022,7,3,3500
AL,ALB,Albania,2022,7,4,3501
AL,ALB,Albania,2022,7,5,3501
AL,ALB,Albania,2022,7,6,3502
AL,ALB,Albania,2022,7,7,3504
AL,ALB,Albania,2022,7,8,3506
AL,ALB,Albania,2022,7,9,3508
AL,ALB,Albania,2022,7,10,3510
AL,ALB,Albania,2022,7,11,3512
AL,ALB,Albania,2022,7,12,3513
AL,ALB,Albania,2022,7,13,3514
AL,ALB,Albania,2022,7,14,3514
AL,ALB,Albania,2022,7,15,3516
AL,ALB,Albania,2022,7,16,3517
AL,ALB,Albania,2022,7,17,3517
AL,ALB,Albania,2022,7,18,3517
AL,ALB,Albania,2022,7,19,3517
AL,ALB,Albania,2022,7,20,3517
AL,ALB,Albania,2022,7,21,3518
AL,ALB,Albania,2022,7,22,3520
AL,ALB,Albania,2022,7,23,3521
AL,ALB,Albania,2022,7,24,3521
AL,ALB,Albania,2022,7,25,3523
AL,ALB,Albania,2022,7,26,3525
AL,ALB,Albania,2022,7,27,3527
AL,ALB,Albania,2022,7,28,3529
AL,ALB,Albania,2022,7,29,3532
AL,ALB,Albania,2022,7,30,3535
AL,ALB,Albania,2022,7,31,3538
AL,ALB,Albania,2022,8,1,3541
AL,ALB,Albania,2022,8,2,3543
AL,ALB,Albania,2022,8,3,3545
AL,ALB,Albania,2022,8,4,3548
AL,ALB,Albania,2022,8,5,3550
AL,ALB,Albania,2022,8,6,3551
AL,ALB,Albania,2022,8,7,3554
AL,ALB,Albania,2022,8,8,3557
AL,ALB,Albania,2022,8,9,3560
AL,ALB,Albania,2022,8,10,3563
AL,ALB,Albania,2022,8,11,3566
AL,ALB,Albania,2022,8,12,3566
AL,ALB,Albania,2022,8,13,3567
AL,ALB,Albania,2022,8,14,3568
AL,ALB,Albania,2022,8,15,3569
AL,ALB,Albania,2022,8,16,3570
AL,ALB,Albania,2022,8,17,3571
AL,ALB,Albania,2022,8,18,3571
AL,ALB,Albania,2022,8,19,3573
AL,ALB,Albania,2022,8,20,3574
AL,ALB,Albania,2022,8,21,3574
AL,ALB,Albania,2022,8,22,3575
AL,ALB,Albania,2022,8,23,3576
AL,ALB,Albania,2022,8,24,3576
AL,ALB,Albania,2022,8,25,3576
AL,ALB,Albania,2022,8,26,3577
AL,ALB,Albania,2022,8,27,3578
AL,ALB,Albania,2022,8,28,3580
AL,ALB,Albania,2022,8,29,3581
AL,ALB,Albania,2022,8,30,3581
AL,ALB,Albania,2022,8,31,3582
AL,ALB,Albania,2022,9,1,3582
AL,ALB,Albania,2022,9,2,3583
AL,ALB,Albania,2022,9,3,3583
AL,ALB,Albania,2022,9,4,3583
AL,ALB,Albania,2022,9,5,3583
AL,ALB,Albania,2022,9,6,3583
AL,ALB,Albania,2022,9,7,3583
AL,ALB,Albania,2022,9,8,3584
AL,ALB,Albania,2022,9,9,3584
AL,ALB,Albania,2022,9,10,3584
AL,ALB,Albania,2022,9,11,3584
AL,ALB,Albania,2022,9,12,3584
AL,ALB,Albania,2022,9,13,3585
AL,ALB,Albania,2022,9,14,3586
AL,ALB,Albania,2022,9,15,3586
AL,ALB,Albania,2022,9,16,3586
AL,ALB,Albania,2022,9,17,3586
AL,ALB,Albania,2022,9,18,3586
AL,ALB,Albania,2022,9,19,3587
AL,ALB,Albania,2022,9,20,3587
AL,ALB,Albania,2022,9,21,3589
AL,ALB,Albania,2022,9,22,3589
AL,ALB,Albania,2022,9,23,3589
AL,ALB,Albania,2022,9,24,3589
AL,ALB,Albania,2022,9,25,3589
AL,ALB,Albania,2022,9,26,3589
AL,ALB,Albania,2022,9,27,3589
AL,ALB,Albania,2022,9,28,3589
AL,ALB,Albania,2022,9,29,3589
AL,ALB,Albania,2022,9,30,3589
AL,ALB,Albania,2022,10,1,3589
AL,ALB,Albania,2022,10,2,3589
AL,ALB,Albania,2022,10,3,3589
AL,ALB,Albania,2022,10,4,3589
AL,ALB,Albania,2022,10,5,3589
AL,ALB,Albania,2022,10,6,3589
AL,ALB,Albania,2022,10,7,3589
AL,ALB,Albania,2022,10,8,3589
AL,ALB,Albania,2022,10,9,3589
AL,ALB,Albania,2022,10,10,3589
AL,ALB,Albania,2022,10,11,3589
AL,ALB,Albania,2022,10,12,3590
AL,ALB,Albania,2022,10,13,3591
AL,ALB,Albania,2022,10,14,3591
AL,ALB,Albania,2022,10,15,3591
AL,ALB,Albania,2022,10,16,3591
AL,ALB,Albania,2022,10,17,3592
AL,ALB,Albania,2022,10,18,3592
AL,ALB,Albania,2022,10,19,3592
AL,ALB,Albania,2022,10,20,3592
AL,ALB,Albania,2022,10,21,3592
AL,ALB,Albania,2022,10,22,3592
AL,ALB,Albania,2022,10,23,3592
AL,ALB,Albania,2022,10,24,3592
AL,ALB,Albania,2022,10,25,3592
AL,ALB,Albania,2022,10,26,3592
AL,ALB,Albania,2022,10,27,3593
AL,ALB,Albania,2022,10,28,3593
AL,ALB,Albania,2022,10,29,3593
AL,ALB,Albania,2022,10,30,3593
AL,ALB,Albania,2022,10,31,3593
AL,ALB,Albania,2022,11,1,3593
AL,ALB,Albania,2022,11,2,3593
AL,ALB,Albania,2022,11,3,3593
AL,ALB,Albania,2022,11,4,3593
AL,ALB,Albania,2022,11,5,3593
AL,ALB,Albania,2022,11,6,3593
AL,ALB,Albania,2022,11,7,3593
AL,ALB,Albania,2022,11,8,3593
AL,ALB,Albania,2022,11,9,3593
AL,ALB,Albania,2022,11,10,3593
AL,ALB,Albania,2022,11,11,3593
AL,ALB,Albania,2022,11,12,3594
AL,ALB,Albania,2022,11,13,3594
AL,ALB,Albania,2022,11,14,3594
AL,ALB,Albania,2022,11,15,3594
AL,ALB,Albania,2022,11,16,3594
AL,ALB,Albania,2022,11,17,3594
AL,ALB,Albania,2022,11,18,3594
AL,ALB,Albania,2022,11,19,3594
AL,ALB,Albania,2022,11,20,3594
AL,ALB,Albania,2022,11,21,3594
AL,ALB,Albania,2022,11,22,3594
AL,ALB,Albania,2022,11,23,3594
AL,ALB,Albania,2022,11,24,3594
AL,ALB,Albania,2022,11,25,3594
AL,ALB,Albania,2022,11,26,3594
AL,ALB,Albania,2022,11,27,3594
AL,ALB,Albania,2022,11,28,3594
AL,ALB,Albania,2022,11,29,3594
AL,ALB,Albania,2022,11,30,3594
AL,ALB,Albania,2022,12,1,3594
AL,ALB,Albania,2022,12,2,3594
AL,ALB,Albania,2022,12,3,3594
AL,ALB,Albania,2022,12,4,3594
AL,ALB,Albania,2022,12,5,3594
AL,ALB,Albania,2022,12,6,3594
AL,ALB,Albania,2022,12,7,3594
AL,ALB,Albania,2022,12,8,3594
AL,ALB,Albania,2022,12,9,3594
AL,ALB,Albania,2022,12,10,3594
AL,ALB,Albania,2022,12,11,3594
AL,ALB,Albania,2022,12,12,3594
AL,ALB,Albania,2022,12,13,3594
AL,ALB,Albania,2022,12,14,3594
AL,ALB,Albania,2022,12,15,3594
AL,ALB,Albania,2022,12,16,3594
AL,ALB,Albania,2022,12,17,3594
AL,ALB,Albania,2022,12,18,3594
AL,ALB,Albania,2022,12,19,3594
AL,ALB,Albania,2022,12,20,3595
AL,ALB,Albania,2022,12,21,3595
AL,ALB,Albania,2022,12,22,3595
AL,ALB,Albania,2022,12,23,3595
AL,ALB,Albania,2022,12,24,3596
AL,ALB,Albania,2022,12,25,3596
AL,ALB,Albania,2022,12,26,3596
AL,ALB,Albania,2022,12,27,3596
AL,ALB,Albania,2022,12,28,3596
AL,ALB,Albania,2022,12,29,3596
AL,ALB,Albania,2022,12,30,3596
AL,ALB,Albania,2022,12,31,3596
AL,ALB,Albania,2023,1,1,3596
AL,ALB,Albania,2023,1,2,3596
AL,ALB,Albania,2023,1,3,3596
AL,ALB,Albania,2023,1,4,3596
AL,ALB,Albania,2023,1,5,3596
AL,ALB,Albania,2023,1,6,3596
AL,ALB,Albania,2023,1,7,3596
AL,ALB,Albania,2023,1,8,3596
AL,ALB,Albania,2023,1,9,3596
AL,ALB,Albania,2023,1,10,3596
AL,ALB,Albania,2023,1,11,3596
AL,ALB,Albania,2023,1,12,3596
AL,ALB,Albania,2023,1,13,3596
AL,ALB,Albania,2023,1,14,3596
AL,ALB,Albania,2023,1,15,3596
AL,ALB,Albania,2023,1,16,3596
AL,ALB,Albania,2023,1,17,3596
AL,ALB,Albania,2023,1,18,3596
AL,ALB,Albania,2023,1,19,3596
AL,ALB,Albania,2023,1,20,3596
AL,ALB,Albania,2023,1,21,3596
AL,ALB,Albania,2023,1,22,3596
AL,ALB,Albania,2023,1,23,3596
AL,ALB,Albania,2023,1,24,3596
AL,ALB,Albania,2023,1,25,3596
AL,ALB,Albania,2023,1,26,3596
AL,ALB,Albania,2023,1,27,3596
AL,ALB,Albania,2023,1,28,3596
AL,ALB,Albania,2023,1,29,3596
AL,ALB,Albania,2023,1,30,3596
AL,ALB,Albania,2023,1,31,3596
AL,ALB,Albania,2023,2,1,3596
AL,ALB,Albania,2023,2,2,3596
AL,ALB,Albania,2023,2,3,3596
AL,ALB,Albania,2023,2,4,3596
AL,ALB,Albania,2023,2,5,3596
AL,ALB,Albania,2023,2,6,3596
AL,ALB,Albania,2023,2,7,3596
AL,ALB,Albania,2023,2,8,3596
AL,ALB,Albania,2023,2,9,3596
AL,ALB,Albania,2023,2,10,3596
AL,ALB,Albania,2023,2,11,3596
AL,ALB,Albania,2023,2,12,3596
AL,ALB,Albania,2023,2,13,3596
AL,ALB,Albania,2023,2,14,3596
AL,ALB,Albania,2023,2,15,3596
AL,ALB,Albania,2023,2,16,3596
AL,ALB,Albania,2023,2,17,3596
AL,ALB,Albania,2023,2,18,3596
AL,ALB,Albania,2023,2,19,3597
AL,ALB,Albania,2023,2,20,3597
AL,ALB,Albania,2023,2,21,3598
AL,ALB,Albania,2023,2,22,3598
AL,ALB,Albania,2023,2,23,3598
AL,ALB,Albania,2023,2,24,3598
AL,ALB,Albania,2023,2,25,3598
AL,ALB,Albania,2023,2,26,3598
AL,ALB,Albania,2023,2,27,3598
AL,ALB,Albania,2023,2,28,3598
AL,ALB,Albania,2023,3,1,3598
AL,ALB,Albania,2023,3,2,3598
AL,ALB,Albania,2023,3,3,3598
AL,ALB,Albania,2023,3,4,3599
AL,ALB,Albania,2023,3,5,3599
AL,ALB,Albania,2023,3,6,3599
AL,ALB,Albania,2023,3,7,3599
AL,ALB,Albania,2023,3,8,3599
AL,ALB,Albania,2023,3,9,3600
AL,ALB,Albania,2023,3,10,3600
AL,ALB,Albania,2023,3,11,3600
AL,ALB,Albania,2023,3,12,3600
AL,ALB,Albania,2023,3,13,3600
AL,ALB,Albania,2023,3,14,3600
AL,ALB,Albania,2023,3,15,3600
AL,ALB,Albania,2023,3,16,3600
AL,ALB,Albania,2023,3,17,3600
AL,ALB,Albania,2023,3,18,3600
AL,ALB,Albania,2023,3,19,3601
AL,ALB,Albania,2023,3,20,3601
AL,ALB,Albania,2023,3,21,3601
AL,ALB,Albania,2023,3,22,3601
AL,ALB,Albania,2023,3,23,3601
AL,ALB,Albania,2023,3,24,3601
AL,ALB,Albania,2023,3,25,3601
AL,ALB,Albania,2023,3,26,3601
AL,ALB,Albania,2023,3,27,3601
AL,ALB,Albania,2023,3,28,3602
AL,ALB,Albania,2023,3,29,3602
AL,ALB,Albania,2023,3,30,3602
AL,ALB,Albania,2023,3,31,3603
AL,ALB,Albania,2023,4,1,3603
AL,ALB,Albania,2023,4,2,3603
AL,ALB,Albania,2023,4,3,3604
AL,ALB,Albania,2023,4,4,3604
AL,ALB,Albania,2023,4,5,3604
AL,ALB,Albania,2023,4,6,3604
AL,ALB,Albania,2023,4,7,3604
AL,ALB,Albania,2023,4,8,3604
AL,ALB,Albania,2023,4,9,3604
AL,ALB,Albania,2023,4,10,3604
AL,ALB,Albania,2023,4,11,3604
AL,ALB,Albania,2023,4,12,3604
AL,ALB,Albania,2023,4,13,3604
AL,ALB,Albania,2023,4,14,3604
AL,ALB,Albania,2023,4,15,3604
AL,ALB,Albania,2023,4,16,3604
AL,ALB,Albania,2023,4,17,3604
AL,ALB,Albania,2023,4,18,3604
AL,ALB,Albania,2023,4,19,3604
AL,ALB,Albania,2023,4,20,3604
AL,ALB,Albania,2023,4,21,3604
AL,ALB,Albania,2023,4,22,3604
AL,ALB,Albania,2023,4,23,3604
AL,ALB,Albania,2023,4,24,3604
AL,ALB,Albania,2023,4,25,3604
AL,ALB,Albania,2023,4,26,3604
AL,ALB,Albania,2023,4,27,3604
AL,ALB,Albania,2023,4,28,3604
AL,ALB,Albania,2023,4,29,3604
AL,ALB,Albania,2023,4,30,3604
AL,ALB,Albania,2023,5,1,3604
AL,ALB,Albania,2023,5,2,3604
AL,ALB,Albania,2023,5,3,3604
AL,ALB,Albania,2023,5,4,3604
AL,ALB,Albania,2023,5,5,3604
AL,ALB,Albania,2023,5,6,3604
AL,ALB,Albania,2023,5,7,3604
AL,ALB,Albania,2023,5,8,3604
AL,ALB,Albania,2023,5,9,3604
AL,ALB,Albania,2023,5,10,3604
AL,ALB,Albania,2023,5,11,3604
AL,ALB,Albania,2023,5,12,3604
AL,ALB,Albania,2023,5,13,3604
AL,ALB,Albania,2023,5,14,3604
AL,ALB,Albania,2023,5,15,3604
AL,ALB,Albania,2023,5,16,3604
AL,ALB,Albania,2023,5,17,3604
AL,ALB,Albania,2023,5,18,3604
AL,ALB,Albania,2023,5,19,3604
AL,ALB,Albania,2023,5,20,3604
AL,ALB,Albania,2023,5,21,3604
AL,ALB,Albania,2023,5,22,3604
AL,ALB,Albania,2023,5,23,3604
AL,ALB,Albania,2023,5,24,3604
AL,ALB,Albania,2023,5,25,3604
AL,ALB,Albania,2023,5,26,3604
AL,ALB,Albania,2023,5,27,3604
AL,ALB,Albania,2023,5,28,3604
AL,ALB,Albania,2023,5,29,3604
AL,ALB,Albania,2023,5,30,3604
AL,ALB,Albania,2023,5,31,3604
AL,ALB,Albania,2023,6,1,3604
AL,ALB,Albania,2023,6,2,3604
AL,ALB,Albania,2023,6,3,3604
AL,ALB,Albania,2023,6,4,3604
AL,ALB,Albania,2023,6,5,3604
AL,ALB,Albania,2023,6,6,3604
AL,ALB,Albania,2023,6,7,3604
AL,ALB,Albania,2023,6,8,3604
AL,ALB,Albania,2023,6,9,3604
AL,ALB,Albania,2023,6,10,3604
AL,ALB,Albania,2023,6,11,3604
AL,ALB,Albania,2023,6,12,3604
AL,ALB,Albania,2023,6,13,3604
AL,ALB,Albania,2023,6,14,3604
AL,ALB,Albania,2023,6,15,3604
AL,ALB,Albania,2023,6,16,3604
AL,ALB,Albania,2023,6,17,3604
AL,ALB,Albania,2023,6,18,3604
AL,ALB,Albania,2023,6,19,3604
AL,ALB,Albania,2023,6,20,3604
AL,ALB,Albania,2023,6,21,3604
AL,ALB,Albania,2023,6,22,3604
AL,ALB,Albania,2023,6,23,3604
AL,ALB,Albania,2023,6,24,3604
AL,ALB,Albania,2023,6,25,3604
AL,ALB,Albania,2023,6,26,3604
AL,ALB,Albania,2023,6,27,3604
AL,ALB,Albania,2023,6,28,3604
AL,ALB,Albania,2023,6,29,3604
AL,ALB,Albania,2023,6,30,3604
AL,ALB,Albania,2023,7,1,3604
AL,ALB,Albania,2023,7,2,3604
AL,ALB,Albania,2023,7,3,3604
AL,ALB,Albania,2023,7,4,3604
AL,ALB,Albania,2023,7,5,3604
AL,ALB,Albania,2023,7,6,3604
AL,ALB,Albania,2023,7,7,3604
AL,ALB,Albania,2023,7,8,3604
AL,ALB,Albania,2023,7,9,3604
AL,ALB,Albania,2023,7,10,3604
AL,ALB,Albania,2023,7,11,3604
AL,ALB,Albania,2023,7,12,3604
AL,ALB,Albania,2023,7,13,3604
AL,ALB,Albania,2023,7,14,3604
AL,ALB,Albania,2023,7,15,3604
AL,ALB,Albania,2023,7,16,3604
AL,ALB,Albania,2023,7,17,3604
AL,ALB,Albania,2023,7,18,3604
AL,ALB,Albania,2023,7,19,3604
AL,ALB,Albania,2023,7,20,3604
AL,ALB,Albania,2023,7,21,3604
AL,ALB,Albania,2023,7,22,3604
AL,ALB,Albania,2023,7,23,3604
AL,ALB,Albania,2023,7,24,3604
AL,ALB,Albania,2023,7,25,3604
AL,ALB,Albania,2023,7,26,3604
AL,ALB,Albania,2023,7,27,3604
AL,ALB,Albania,2023,7,28,3604
AL,ALB,Albania,2023,7,29,3604
AL,ALB,Albania,2023,7,30,3604
AL,ALB,Albania,2023,7,31,3604
AL,ALB,Albania,2023,8,1,3604
AL,ALB,Albania,2023,8,2,3604
AL,ALB,Albania,2023,8,3,3604
AL,ALB,Albania,2023,8,4,3604
AL,ALB,Albania,2023,8,5,3604
AL,ALB,Albania,2023,8,6,3604
AL,ALB,Albania,2023,8,7,3604
AL,ALB,Albania,2023,8,8,3604
AL,ALB,Albania,2023,8,9,3604
AL,ALB,Albania,2023,8,10,3604
AL,ALB,Albania,2023,8,11,3604
AL,ALB,Albania,2023,8,12,3604
AL,ALB,Albania,2023,8,13,3604
AL,ALB,Albania,2023,8,14,3604
AL,ALB,Albania,2023,8,15,3604
AL,ALB,Albania,2023,8,16,3604
AL,ALB,Albania,2023,8,17,3604
AL,ALB,Albania,2023,8,18,3604
AL,ALB,Albania,2023,8,19,3604
AL,ALB,Albania,2023,8,20,3604
AL,ALB,Albania,2023,8,21,3604
AL,ALB,Albania,2023,8,22,3604
AL,ALB,Albania,2023,8,23,3604
AL,ALB,Albania,2023,8,24,3604
AL,ALB,Albania,2023,8,25,3604
AL,ALB,Albania,2023,8,26,3604
AL,ALB,Albania,2023,8,27,3604
AL,ALB,Albania,2023,8,28,3604
AL,ALB,Albania,2023,8,29,3604
AL,ALB,Albania,2023,8,30,3604
AL,ALB,Albania,2023,8,31,3604
AL,ALB,Albania,2023,9,1,3604
AL,ALB,Albania,2023,9,2,3604
AL,ALB,Albania,2023,9,3,3604
AL,ALB,Albania,2023,9,4,3604
AL,ALB,Albania,2023,9,5,3604
AL,ALB,Albania,2023,9,6,3604
AL,ALB,Albania,2023,9,7,3604
